Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
80079,-1.096894925,0.74747929,1.176349854,-0.490303841,0.431853454,1.26723305,0.144652218,0.996667483,-0.148933322,-1.319197938,-0.260488622,0.316498715,-0.944002707,0.374252374,0.172047691,-1.184034625,1.136619255,-2.437053025,-2.016525431,-0.419853983,0.031061113,0.143848165,0.082443509,-0.973717414,-0.375764774,0.199376101,-0.002265808,0.03746271,26.23,0
53311,-1.999456845,1.922486502,-0.090117683,-0.924355595,-0.589289445,-0.28409897,-0.478113939,1.463513839,-0.300958544,-0.53951219,-0.219449859,0.944966291,-0.027026732,0.871170173,-1.00803604,0.769315286,-0.36018233,0.291314995,0.319503923,-0.028235936,-0.132823465,-0.514718722,-0.026599474,-0.518063771,0.036803194,0.345377567,0.130496219,0.094379606,1,0
147085,-1.47459103,-0.796902477,0.521010521,1.327007806,1.299110574,-0.867882572,1.381650927,-1.85121359,1.127998824,2.308970863,0.235708384,-0.561238265,0.324245465,-1.073912907,2.621627268,-1.566404973,-0.141359587,-0.038034366,2.586534478,-0.949816539,-0.417689097,1.051170346,0.320960316,0.084417311,1.075211693,0.314283212,-1.814419134,-1.278240197,7.13,0
32513,0.405155413,-1.883240274,-0.319036423,-0.272304193,-1.329735269,-0.877801363,0.475678565,-0.340531094,-1.491571682,0.605047345,1.554050118,0.888769679,0.54587802,0.539555862,0.016652156,-1.19800531,-0.123125763,0.83103921,-0.427165624,0.541890821,-0.440190395,-1.994131823,-0.132299929,0.545058813,-0.238797648,0.540320651,-0.16974391,0.086572231,499,0
152105,1.983764674,-0.722775187,-0.176902598,0.708492704,-1.087458921,-0.442053003,-0.768786603,-0.065798071,-0.120489193,0.951112567,-1.216184072,0.060871048,0.314286324,-0.158299404,0.298028206,-1.108476975,-0.421516479,1.241367362,-1.208941234,-0.581897162,-0.511556327,-0.968279752,0.40739248,-0.141217893,-0.495214704,-0.94058461,0.075850409,-0.012901492,48,0
71567,1.237539438,0.190188102,0.157130714,0.512769641,-0.28260697,-0.592928583,-0.125212325,0.049206747,0.02051285,-0.069314425,1.080833688,0.024102732,-1.284557856,0.184211361,0.580625922,0.84181615,-0.292611874,0.487014525,0.227256043,-0.155768803,-0.275463054,-0.900010132,0.094241472,-0.083165475,0.180656225,0.102725911,-0.036861386,0.013915862,0.89,0
161754,-0.871852791,1.145277569,-1.219675538,-1.276450721,1.445829241,-1.263875659,1.961855469,-0.65007836,0.304271103,0.646328595,-0.884931383,-0.140195298,0.054376585,0.210058677,-0.039416589,-0.702091839,-0.659414414,-0.391845442,-0.125005571,0.372522489,0.054574115,0.805220361,-0.214281638,0.632884774,-0.100000308,0.051364804,0.521673755,0.390574541,60,0
61333,-2.17979981,1.258577486,0.344875196,-2.070631636,-1.240082933,1.027853647,-2.402163341,-5.600618638,-1.869931985,2.336712411,0.362196938,-0.580332471,-0.098079767,-0.059368643,-0.014843418,-0.353038205,0.686370049,1.062832539,1.028579187,-1.506993287,5.293571311,-1.70772469,0.743837848,-0.477261386,-0.407560552,-0.187691268,-0.080721212,0.188173675,15,0
172402,1.53653718,-1.943454509,0.729822316,1.324837242,-2.153713713,0.879113413,-1.630791548,0.36324151,1.413265285,0.534725502,-2.200770299,0.284824688,-0.20474943,-1.273612706,-1.630519094,-1.720313847,0.2782945,1.553465916,-1.021679036,-0.288862446,-0.120442854,0.219623791,0.021406158,-0.10228163,-0.338354202,-0.485875411,0.121270943,0.021800395,220,0
88315,-1.374517371,-1.121809141,1.128510723,-0.692524297,-0.396816373,0.227443654,0.81285742,0.239851607,0.45445626,-1.089468555,-0.150850241,-0.288677688,-1.479274281,0.227772952,-0.293078525,0.490696449,-0.837774413,1.271448032,0.279391001,0.676321458,0.475185397,0.690863086,0.471177228,-0.528020009,0.126919192,0.15216029,-0.018296246,0.148451417,321.78,0
33572,1.251699595,-0.066101185,0.311346714,-0.108738806,-0.500496679,-0.701121488,-0.146902247,-0.0564156,0.358425259,-0.213918129,-0.122044059,-0.094254283,-0.650512032,0.410379278,1.468846777,-0.001782625,0.016600797,-0.856524812,-0.282927127,-0.144128629,-0.089701982,-0.245800781,0.082854333,0.126923255,0.142404908,0.992068982,-0.072502345,-0.000952054,4.46,0
77321,1.198482463,-0.377894576,0.474212218,-0.046358837,-0.936158881,-0.915008847,-0.133150329,-0.19145048,-1.216195699,0.656432395,0.335425486,0.382044526,0.451116882,0.290386122,0.982570073,-1.734840882,0.389307672,-0.186655943,-1.238244824,-0.434629135,-0.767447991,-1.887877777,0.393802157,0.54306293,-0.19468958,-0.031716905,-0.01725265,0.033430092,58.33,0
49340,-2.169659033,0.554034184,1.788040208,-0.27424746,-1.148901146,0.913340378,-0.937440197,1.439428431,0.762253245,-1.018605933,-0.76806689,1.007679133,-0.236164583,-0.406224497,-2.285077277,0.542919749,-0.160215975,0.624852293,0.355003199,0.059018271,-0.002665331,0.107982255,-0.382752746,-0.4310664,0.581405698,0.549276294,0.179936516,-0.027602107,59,0
94116,2.067028135,0.118877771,-0.902377659,0.614242168,-0.007241153,-1.154878333,0.140867902,-0.457711371,1.714560707,-0.318479922,0.339892905,-1.674021981,2.438038232,1.563948686,-0.778956849,-0.17168982,0.405406603,-0.689633947,-0.065136886,-0.22265956,-0.431270888,-0.822941311,0.345051428,0.005385106,-0.297461321,0.154414345,-0.09247238,-0.064836894,0.89,0
39433,-1.101747785,0.822989257,2.169950646,0.102327154,-0.462403805,0.395684647,-0.246130889,0.841502961,-0.149051295,-1.028289016,0.958393419,1.424497065,0.233995793,-0.031370065,-1.118545573,0.228012608,-0.30953175,-0.011345569,-1.046225007,-0.271454739,0.181910379,0.516899751,-0.06966843,0.231467925,-0.197216955,-0.612264046,0.048912241,0.057456741,9.99,0
144748,1.135783137,-0.592426096,-0.409053628,-0.669008555,-1.536226073,0.432372125,-1.23918792,-1.692946125,-2.101001429,2.051120068,0.363038312,-0.867166311,-0.595548465,0.273107791,0.229252175,-1.355742678,1.374358784,0.518753633,2.950895924,-0.424190427,1.039453098,-1.405105813,0.171085491,-0.555280066,0.746240528,0.232866001,0.114262176,-0.015549805,73.3,0
38879,1.271898141,0.160489844,-0.207754568,0.747083564,0.220874931,-0.007248639,-0.00103722,0.069954052,0.023043103,0.225819532,0.012598165,-0.28332867,-1.339498744,0.807117585,0.465142258,0.654858256,-1.01773896,0.904439263,0.366919521,-0.177200506,-0.010988661,-0.098156381,-0.243116642,-0.865032159,0.761986536,-0.269159152,-0.002181867,-0.003823075,9.89,0
58214,-0.803564275,1.675175664,0.453485443,0.622864289,0.245379641,-0.377973292,0.465659359,0.316031804,-0.598915645,0.042541294,-1.2280116,0.270375596,1.156776072,0.320298367,0.951989632,-0.034734456,-0.387194628,0.280145888,0.674701817,0.22714691,0.07381559,0.379728474,-0.228525373,-0.432239143,0.02082379,-0.260879108,0.405696025,0.21441613,1.36,0
134362,-0.659928926,0.329707813,0.936694505,-0.943696607,1.49140565,2.423479356,0.00432576,0.652864446,0.228221298,-0.900658408,-0.762854336,0.663127321,1.267677571,-0.517712915,0.914362446,-0.851679626,0.250554637,-1.61014422,-1.718605876,-0.136594379,0.388803254,1.383054075,-0.169981525,-1.227861835,-0.508787124,0.500419317,0.073077206,0.178754022,16.05,0
109397,-0.513890802,0.747273882,2.374230405,-0.104166127,0.054580454,-0.276617246,0.49831082,-0.20971781,1.625916387,-1.130388201,0.179812029,-2.991729654,0.898513423,1.407729793,0.731343028,-0.296704713,0.396876422,0.528247847,0.472494173,0.025074364,-0.30714934,-0.47347451,-0.267699806,-0.138571307,0.227578793,-0.722518542,-0.084664516,-0.147287178,11.27,0
14517,1.165952906,-0.007624582,1.07649602,0.399163131,-0.877163083,-0.66782706,-0.478532962,-0.119170488,1.643752197,-0.575164496,1.398984313,-1.920440685,2.024709317,1.466235308,0.754207215,0.022703413,0.746793259,-0.510514095,-0.964984095,-0.107996816,0.000211973,0.310677027,0.075530956,0.632892465,0.074604202,1.02681811,-0.069928953,0.008536095,15.95,0
42152,1.300535778,-0.022850666,0.08560373,-0.166492497,-0.212260572,-0.368902196,-0.163750994,-0.041589867,0.008602027,0.049449295,0.789490028,0.635657538,0.180371226,0.343231345,0.389922663,0.634907983,-0.814280699,0.390954074,0.47402077,-0.037790942,0.067863782,0.22038311,-0.16757659,-0.255962506,0.467999153,1.139668999,-0.085554388,-0.016020938,2.36,0
151627,1.915836026,-0.035086877,-1.707781663,0.486932331,0.058279672,-1.25438938,0.188864554,-0.227711932,0.425629105,-0.304536232,1.313892194,0.412360902,-0.797044242,-0.376244566,0.273333866,0.410830866,0.221200741,1.060266691,-0.188559331,-0.14694453,0.274038448,0.788717589,-0.054661493,-0.003019854,0.169626172,-0.129401308,-0.019581492,-0.033609157,50.8,0
127152,1.75731823,-1.17074066,-0.663213469,0.416318247,-0.673681931,0.55308156,-0.795797735,0.176188425,-0.424386112,1.101314987,0.096501613,0.372111884,0.183195296,0.141268759,0.050186507,-0.569416774,-0.972464358,2.097062322,-0.887657129,-0.287344534,-0.374264356,-0.972362258,0.263878182,0.074959784,-0.511322517,-0.959623626,0.040740633,0.000480638,168,0
22736,1.185326138,-0.364021516,0.999664231,-0.556492578,-1.015006293,-0.318832811,-0.770882048,0.057287961,3.19541283,-1.481337896,0.624749809,-2.010487223,0.959603075,1.440325298,0.856140611,-0.733684423,0.901704957,0.090559769,-0.004929489,-0.218486922,-0.135778962,0.085875637,0.003529574,0.020594641,0.37922298,-0.694560382,0.077287593,0.02602683,11.85,0
167132,-0.386427511,0.692904434,0.916856632,-0.417414417,0.297036412,-0.490851299,0.255271081,0.108749038,0.261201393,-1.0516199,-0.251002387,0.253761115,0.791623915,-1.676748281,0.271763112,0.569047148,0.405123209,0.482027978,-0.903221848,0.18194484,0.228973115,0.855585718,-0.149501258,1.067075275,-0.029401573,0.600957043,0.269588492,0.12825698,15.6,0
144031,0.078268585,1.086297686,-1.134575524,-0.182820256,1.011895866,0.093147556,0.352002877,0.523326136,-0.262334949,-1.318290265,0.144054567,0.504879404,0.598993754,-0.663286567,1.408430938,-0.720714503,1.512056248,-0.758078623,-1.406772534,-0.319686321,0.409931688,1.343574891,-0.032497634,-1.093642855,-0.478995109,-0.053631419,-0.006926697,-0.055369118,1.5,0
144513,1.873546666,0.459196344,-0.256935312,3.783489164,0.104718638,-0.127497115,0.043332944,-0.009889948,-0.683687927,1.400959694,-1.367614973,-0.496333617,-0.681107574,0.286153906,-0.595618546,1.129879029,-0.82757918,-0.753555977,-1.248138427,-0.300075205,-0.503928139,-1.567972572,0.534591883,-0.260291153,-0.626901424,-0.620946701,-0.025458403,-0.030366508,22.76,0
52493,-2.758264268,2.158485707,-1.740698582,-0.939877635,1.663329241,3.435271647,-0.827517718,1.791721941,0.136327131,0.089932892,-1.132279157,0.418784518,-0.188931748,0.483242757,-0.914743287,0.327244439,-0.445209135,-0.001321056,-0.35899027,-0.605803011,0.152211737,-0.311256475,-0.010168713,0.979112487,0.299643457,-0.726080219,-2.288793341,-0.649326154,1,0
125123,-0.197481621,1.224595114,-1.681360637,-0.285542936,0.536488005,-0.735674609,0.809389093,0.078233541,0.13527749,-0.742605556,-1.505214566,-0.3096866,0.444177034,-0.747722016,0.743015318,0.504342392,0.16562551,1.002435086,0.124197942,-0.182081688,0.207175641,0.770275114,-0.097282125,-1.06728015,-0.05113165,-0.087500326,-0.022280657,-0.043667427,68.05,0
37418,-0.260161114,0.619570162,0.998167367,0.132733172,0.408616182,-0.433399535,1.310075455,-0.315668961,-0.911214034,0.036431348,1.106590842,0.308350616,-0.226502926,0.464206886,0.240134751,-0.111867951,-0.47821365,0.020463984,1.314169635,0.297339557,-0.228012578,-0.708948381,0.18617722,-0.013148664,-0.64415036,0.104616317,-0.102217208,-0.077180345,84.95,0
125854,-3.277584515,3.300789356,-2.514655085,-1.907143986,0.463527445,-1.206743313,1.203514962,-0.07362396,2.444097659,4.305203912,1.024818177,-0.074991177,-1.812151541,0.078571256,-0.27004401,-0.689455555,-0.641883636,-0.055025413,-0.331352237,1.554808386,-0.210444005,0.333586552,-0.019728302,0.653269272,0.919146983,0.180478055,1.358579608,0.98316047,7.17,0
155038,1.875251932,-0.013154723,-2.367453677,1.112988514,1.018775291,-0.834812134,1.060486742,-0.567346114,-0.253520548,0.282260975,-1.508209715,0.37801528,1.123576774,0.574721343,0.160291353,-0.140680367,-0.870957923,-0.182777605,-0.04393127,0.09702227,0.149326788,0.28760293,-0.277335672,-0.968259306,0.596134196,-0.4402586,-0.052953219,-0.04740733,144,0
77989,1.179812769,-0.481220283,0.992265485,-0.685953639,-1.296612143,-0.571902236,-0.730490991,0.157408758,1.989677329,-1.086737906,-0.144641851,0.251286358,-1.401343284,0.154528262,1.641075062,-0.769767589,0.325284854,-0.210044631,0.083501974,-0.250292533,0.021945147,0.283577934,0.049524248,0.389062348,0.340464573,-0.672778284,0.102168466,0.032431019,1,0
153452,-0.847912861,0.495492309,0.153851984,-2.091237707,-0.13949167,-0.729758132,-0.187592087,0.444641027,-0.822330685,-0.972418922,-1.373576059,-1.253398179,0.111913005,-1.970065357,-0.359393867,2.160218043,1.022710548,-0.081203797,-0.209140242,0.170811629,0.271074226,0.680071891,-0.31007738,-0.765622034,0.165125256,-0.123563861,0.250532831,0.139035447,29.95,0
121005,-0.981725693,1.717614567,-1.128971853,-0.900974525,0.983099207,0.457493626,-0.068330416,-2.205992979,-0.043611146,0.182307952,-0.036338102,0.798502799,0.501057539,0.617820586,-0.23626705,0.058875667,-0.844014897,0.968141471,0.625018837,-0.480867858,2.657741221,0.508047949,0.164688618,-0.143263739,-0.619973087,-0.239673119,0.18832989,0.042916609,1.59,0
60582,1.280850896,-0.267739205,-0.945821163,-0.287630427,1.858054251,3.676675079,-0.746122928,0.913106637,0.516357889,-0.155080371,-0.566672872,0.268238943,-0.175233261,-0.051632222,-0.183350596,-0.007019994,-0.41678193,-0.114539143,0.561264519,-0.006506104,-0.163978011,-0.379009442,-0.102251586,1.058429731,0.708018786,0.426795259,-0.011512774,0.004974951,5,0
139002,-0.192543386,0.956360929,0.169844687,-0.688079157,0.539142878,-1.117339888,1.120633657,-0.284199653,-0.020990544,-0.307960225,-1.021051917,0.229157412,0.240878465,0.079493466,-0.54512648,-0.134884654,-0.49099523,-0.731079525,-0.073960547,-0.053415417,-0.165709862,-0.309345403,0.147754119,-0.019664989,-1.129104245,0.018379712,0.293473892,0.296407894,10.99,0
139073,-1.787734536,2.400597172,-2.830261373,0.759855968,-0.669254693,-0.972738906,-0.546940149,1.570874357,-1.370847471,-0.56676632,-1.609280183,0.11719704,-0.205929348,2.4684394,1.496311261,-1.071360806,1.443655826,0.300730487,2.874654571,-0.454362153,0.54058013,0.871309082,0.05978768,0.651687881,-0.439257446,0.497909907,-0.947854166,-0.153530006,12.47,0
172562,0.020273207,0.813097505,0.177981906,-0.788447207,0.662114719,-0.522678069,0.897313874,-0.020124497,-0.299960388,-0.253334626,0.547441068,0.796022857,0.088849597,0.272679301,-1.044661493,0.135254159,-0.728731996,-0.248673475,0.25686594,-0.018738135,-0.224026489,-0.486393325,0.019807492,-0.399336619,-0.487312129,0.14597168,0.24718856,0.083438821,2.67,0
52068,0.936687954,-0.580104384,1.847435726,1.716529685,-1.313902616,1.172214725,-1.212368401,0.626486049,1.531835251,-0.256353539,0.516753892,1.252498136,-1.037693807,-0.70836508,-1.981530773,-0.639499791,0.457302841,-0.149500622,0.026818314,-0.185454499,0.032725726,0.505801154,-0.069081656,0.261014098,0.393849478,-0.226024627,0.112195462,0.03055153,36.22,0
9560,1.275863359,0.000500403,0.360177804,-0.096067982,-0.105726477,-0.021698743,-0.352744976,-0.079655216,1.677694462,-0.643090454,0.255237175,-2.281074823,2.260793726,1.473788419,0.788680904,0.313082392,0.322315987,-0.36336113,-0.224346055,-0.062651795,-0.299408996,-0.575802833,0.017871449,-0.766999008,0.14039293,0.945408109,-0.082216438,-0.005836769,15.89,0
84088,1.315752871,0.428122059,-0.014655602,0.485825919,0.150776768,-0.569388983,0.160586186,-0.227665243,-0.111572167,-0.320527273,-0.58851103,0.667661848,1.704811943,-0.602648134,1.008275117,0.660077087,-0.38577542,-0.189727258,0.108340412,0.03160798,-0.327190216,-0.874260664,0.008871447,-0.471919561,0.372660828,0.142560902,-0.01540586,0.025084059,1.98,0
62102,0.261374783,0.765747122,0.984168327,0.562839008,-0.940606703,-0.158272097,-1.271421772,-2.784199914,-0.492692414,-0.588700726,-0.089245538,0.675710879,0.739090167,0.539328472,1.910374807,-0.084688626,0.300939,-0.248006764,1.39265259,0.881274468,-1.349975427,0.207181815,0.115108983,0.472637722,0.107402044,1.155958705,0.067690047,0.260113131,7.99,0
129997,-0.046291847,0.244721797,0.32042058,-1.005343813,0.115347453,-0.419970286,0.287900464,-0.125775776,-1.650976624,0.821916954,0.310600431,-0.308344581,-0.288180037,0.508215865,0.151925903,-1.650901699,-0.1912942,1.980629315,0.345128638,-0.42899062,0.023101076,0.530116765,-0.208182581,-0.363453029,-0.599390038,0.886929309,0.003070712,0.178857527,3.95,0
167925,-2.173231027,-1.082642102,1.282057186,-1.158329863,2.667792421,-1.749613171,-0.085429234,0.186679576,-0.456317365,-0.923033021,0.302035972,0.380967167,-0.847094097,0.496794533,-1.397424532,0.520068593,-0.970210377,-0.197657821,-0.655292678,0.2450791,-0.110593323,-1.009979731,-0.020393512,-0.431247976,0.709940782,0.147938447,-0.153864876,0.052469866,1.29,0
142713,-3.197226467,-4.102232837,-1.244142642,-0.41317376,-4.02097846,4.515518793,5.054233162,-0.337761048,-0.641744394,-1.099770831,0.304570375,0.73805723,0.909232903,-0.68523763,-1.066411304,-1.90462088,0.189073142,0.417980931,-0.941382563,-0.573975147,-0.692379992,-0.441447816,2.899001192,-1.695684674,-0.527007256,-0.570620392,0.964663557,-0.2614196,1422.95,0
119191,2.052426542,-0.133235836,-1.740620914,0.277934672,0.337999343,-0.826932955,0.33462899,-0.227039109,0.267654909,0.293539344,0.427681665,0.504109315,-0.989042752,0.761661208,-0.984510937,-0.29643257,-0.336666491,-0.231668487,0.544180037,-0.269147713,-0.006518087,0.12129951,0.03773331,-0.356498031,0.147821677,0.569148619,-0.103928509,-0.091958106,8.73,0
148026,-0.066392591,0.25910527,0.04024118,-1.752273392,-0.104833901,-0.172437845,-0.246292164,0.054652449,-0.663867644,-0.087881678,1.251113609,-0.394302566,0.040296757,-2.167101038,-0.701987731,1.828785405,1.019495164,0.075034071,0.206406807,0.012037459,0.398828427,0.993574304,-0.091691538,0.597525554,-0.4282271,-0.248726415,-0.341094329,0.047856153,19.95,0
76756,1.352047327,-0.978521153,-0.630137301,-2.091950396,-0.742381529,-0.961910458,-0.119677652,-0.339136367,0.291140474,-0.309502772,-1.329001786,0.078849061,0.170936362,0.116078916,0.671255787,-2.326052479,0.191224568,1.203255634,0.560143737,-0.328973768,-0.412721888,-0.656417896,-0.257910037,-0.410383591,0.786148565,0.14054456,-0.004914833,0.012021987,86.23,0
139874,-0.683091876,1.69564856,-1.177452587,-0.794680994,1.482739338,-1.100084353,1.701136093,-0.236546251,-0.928533919,-0.870782911,-0.651847005,-0.086444577,0.766107449,-0.817231347,-0.033705767,0.12756779,0.484455774,0.07210849,-0.211649186,0.080142415,0.034009819,0.257440701,-0.368641749,0.44933036,0.234844327,0.535306395,-0.108315202,-0.08568185,34.59,0
152757,2.034343279,-0.823121974,-1.217245847,-0.735146409,-0.61296956,-0.301463885,-1.014721741,0.085941554,-0.207046332,0.223219833,1.409243038,-0.108674226,0.055128731,-1.900326337,-0.271265719,1.826906338,1.171477282,-0.007113756,0.410742658,0.124915014,0.311153219,0.849986955,0.110647292,0.605469776,-0.193153106,-0.141255765,0.017225772,-0.009367071,49.9,0
126886,2.052321326,-0.434875519,-2.947895095,-0.826581281,0.662876393,-1.55441288,0.919635394,-0.561629576,0.618723616,-0.198788154,-1.21539963,-0.715235401,-1.751703762,1.154113666,0.310121377,-0.883482104,0.022612398,-0.386179747,0.653665191,-0.107737315,0.264579995,0.678382784,-0.241656499,0.570728417,0.602944081,1.050553364,-0.181136173,-0.085193054,92,0
80647,1.259570005,0.224292029,0.506193625,0.624941227,-0.51282225,-1.002120967,0.038370671,-0.185790288,0.09816355,-0.055474481,-0.274603658,0.182745179,-0.036732542,0.309402806,1.07035102,0.318922542,-0.402423689,-0.499598278,-0.117107995,-0.115455579,-0.261283406,-0.773066589,0.140694165,0.370671874,0.205314947,0.095675959,-0.031389035,0.018309783,1.98,0
35442,-0.837938706,-0.144832655,2.178315057,1.980793146,0.90060396,-0.604821821,0.203115186,-0.491911143,-2.346752302,1.888463092,0.2269743,0.044996792,1.467837798,-0.46257876,0.77281362,-2.097418635,0.223415362,0.526768696,-1.18132447,-0.085905683,-0.211679842,0.096949695,0.056600463,0.598439313,-0.482602081,0.032297259,-0.366679696,-0.107608476,0,0
56767,1.244829587,-0.651147742,-0.161303304,-0.705473836,-0.700963408,-0.706223355,-0.149942814,-0.202383854,-1.31651624,0.834779346,0.932845213,0.490076237,0.369057762,0.408925349,0.022952166,-1.163464306,-0.323096764,1.323006478,-0.281493892,-0.292533387,-0.365112429,-0.774637363,-0.074792559,0.031101224,0.305411335,1.005100668,-0.094316697,0.001577313,87,0
28401,-1.627467915,0.348115213,2.104400984,-0.506252391,-0.448379669,0.746848944,-0.474957313,1.106193246,0.020203679,-0.905177355,0.959510021,0.356045675,-1.322280987,0.345216881,0.013248645,0.256949,0.029230191,-0.095661811,-1.167365944,0.00013406,0.280526692,0.655258921,-0.141389225,-0.276312046,0.216518021,0.555324906,0.152653033,0.000744538,50,0
54342,-1.674996513,-0.323025397,3.023337879,0.560343028,0.62268912,-1.270217491,-0.434115023,0.147157029,-0.047768768,-0.853339139,-0.220832762,1.008289091,1.24782911,-0.59180064,-0.104974923,0.141588212,-0.48217369,-0.004548166,-1.123122731,0.254344933,0.322064903,0.719922487,-0.133406638,0.95765424,0.547594535,-0.379617059,0.053319806,0.108848002,2.6,0
77900,-0.9823749,0.989310854,1.749138655,-0.250022134,0.458763401,0.330806159,0.873839077,0.135484265,-0.79088531,-0.589679472,1.050663786,0.729352646,0.318358892,0.189734009,-0.035980933,0.27662282,-0.824551887,0.270156128,-0.930032913,-0.117108511,0.292526167,0.795315258,-0.475175609,-0.273240275,0.679994678,-0.274383094,-0.061910114,0.040884112,46.7,0
159195,-0.769385892,0.000600859,0.683716052,-0.96958774,0.340494446,0.345489811,0.444765585,0.041360921,-1.554468605,0.381048843,0.068488354,-0.600430461,-0.810802159,0.526872988,0.335677389,-1.914157503,-0.08876483,2.378576887,0.580117942,-0.328478193,-0.008624516,0.374286748,-0.498243165,0.219190209,0.879798077,0.256886943,-0.077881303,0.095739302,79,0
50771,-0.817827636,1.621705303,0.911472181,1.305672959,-0.40208568,1.031815683,-1.972641836,-5.092457511,-1.570995434,-1.018347267,1.731941673,1.391031943,-0.649962799,1.612982733,0.767747404,-0.037734109,0.352788119,-0.504111383,0.329111187,1.300047292,-2.93258413,-0.519522219,0.194226125,0.138620809,0.768231378,-0.580148087,0.027376699,0.213997539,28.45,0
68404,1.328775242,-0.817375313,0.982514817,-0.730488949,-1.584771722,-0.438083357,-1.227092521,0.166780187,-0.433892447,0.820038838,1.126033297,-0.73208642,-1.24744964,0.041798953,0.576305278,1.74542777,-0.11117722,-0.176289835,0.522995054,0.009341149,0.416599352,1.047541257,-0.097950006,0.34489815,0.347167759,-0.062174418,0.023851475,0.012747182,12.95,0
44842,-1.260370804,0.132964786,1.345205623,-0.009277226,-0.126351461,-0.995923475,-0.139420909,0.542132029,0.233564233,-1.083182989,-1.420341814,-0.370399738,-1.584061604,0.266776418,-0.931104665,0.097877948,0.040487679,-0.269676755,-0.532635985,-0.177240617,0.035277312,-0.185584268,-0.18104816,0.401482208,0.299312073,0.2531399,-0.1505669,-0.165312109,11.5,0
60287,-4.462911183,-0.266743468,-1.328110464,-2.607570529,3.067044836,3.425266031,-2.28040746,-4.869616318,0.065450877,2.004212932,-0.451090495,-0.106418073,-0.220061713,-0.435237555,-0.298535876,-1.171876772,-0.489543262,0.893522658,-0.862080219,-1.088922878,-0.079663935,-1.310219748,-0.435484527,1.075284033,0.386087338,0.910273136,-0.065776226,0.735422138,54.99,0
90371,-0.859326132,0.435788754,1.559626129,-1.021875789,-0.38897437,-0.046066979,1.088551401,-0.250585455,2.257288621,-1.210608432,0.202474854,-3.133072863,0.38305134,1.290639559,0.080623409,0.057126645,-0.001403759,0.714050642,-1.057329607,-0.072677533,0.037384993,0.66762182,-0.044331471,0.996110034,0.10855243,-0.633675593,0.139304391,-0.077798329,151.86,0
143366,2.123994005,-1.737909713,-1.169053794,-1.749448279,-1.005770901,0.162768639,-1.221305363,0.01613571,-1.31768943,1.685568508,0.079712337,-0.376812376,0.401886819,-0.314309657,-0.715238268,-0.07780521,-0.025897039,0.717173217,0.32595023,-0.203867927,-0.101474047,-0.037887979,0.121911424,0.071718925,-0.215302254,-0.201306098,-0.005829574,-0.040673964,104.65,0
406,-2.312226542,1.951992011,-1.609850732,3.997905588,-0.522187865,-1.426545319,-2.537387306,1.391657248,-2.770089277,-2.772272145,3.202033207,-2.899907388,-0.595221881,-4.289253782,0.38972412,-1.14074718,-2.830055675,-0.016822468,0.416955705,0.126910559,0.517232371,-0.035049369,-0.465211076,0.320198199,0.044519167,0.177839798,0.261145003,-0.143275875,0,1
472,-3.043540624,-3.157307121,1.08846278,2.288643618,1.35980513,-1.064822523,0.325574266,-0.067793653,-0.270952836,-0.838586565,-0.414575448,-0.50314086,0.676501545,-1.692028933,2.000634839,0.666779696,0.599717414,1.725321007,0.28334483,2.102338793,0.661695925,0.435477209,1.375965743,-0.293803153,0.279798032,-0.145361715,-0.252773123,0.035764225,529,1
4462,-2.303349568,1.75924746,-0.359744743,2.330243051,-0.821628328,-0.075787571,0.562319782,-0.399146578,-0.238253368,-1.525411627,2.032912158,-6.560124295,0.022937323,-1.470101536,-0.698826069,-2.282193829,-4.781830856,-2.615664945,-1.334441067,-0.430021867,-0.294166318,-0.932391057,0.172726296,-0.087329538,-0.156114265,-0.542627889,0.039565989,-0.153028797,239.93,1
6986,-4.397974442,1.358367028,-2.592844218,2.679786967,-1.128130942,-1.706536388,-3.496197293,-0.248777743,-0.247767899,-4.801637406,4.895844223,-10.91281932,0.184371686,-6.771096725,-0.007326183,-7.358083221,-12.59841854,-5.131548628,0.308333946,-0.171607879,0.573574068,0.176967718,-0.436206884,-0.053501865,0.252405262,-0.657487755,-0.827135715,0.84957338,59,1
7519,1.234235046,3.019740421,-4.304596885,4.73279513,3.624200831,-1.357745663,1.713444988,-0.496358487,-1.28285782,-2.447469255,2.101343865,-4.609628391,1.464377625,-6.079337193,-0.339237373,2.581850954,6.739384385,3.042493178,-2.721853122,0.009060836,-0.379068307,-0.704181032,-0.656804756,-1.632652957,1.488901448,0.566797273,-0.010016223,0.146792735,1,1
7526,0.008430365,4.137836835,-6.240696572,6.675732163,0.768307025,-3.353059548,-1.631734673,0.154612448,-2.795892464,-6.18789063,5.664394709,-9.854484823,-0.306166658,-10.69119621,-0.638498193,-2.041973791,-1.129055877,0.116452521,-1.934665739,0.488378221,0.36451421,-0.608057134,-0.539527942,0.128939983,1.48848121,0.507962678,0.735821636,0.513573741,1,1
